uint32	uint8	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32
10107	6	7	1311	1311	18	0	1562	22231	890	5
10107	6	7	1209	1221	18	0	904	22241	890	5
10107	7	1	1609	1631	18	0	3160	22241	890	5
10107	7	1	1107	1611	18	0	293	22231	890	5
10107	7	1	1208	1211	18	0	857	22241	890	5
10107	7	2	1609	1631	18	0	3160	22241	890	5
10107	7	2	1311	1311	18	0	1562	22231	890	5
10107	7	2	1410	1431	18	0	2079	22211	890	5
10107	7	3	1209	1221	18	0	904	22241	890	5
10107	7	3	1110	1621	18	0	434	22251	890	5
10107	7	3	1507	1511	18	0	2455	22211	890	5
10107	7	4	1605	1431	18	0	2972	22221	623	5
10107	7	4	1408	1421	18	0	1985	22251	890	5
10107	7	4	1409	1431	18	0	2032	22211	890	5
10107	7	5	1502	1521	18	0	2220	22241	623	5
10107	7	5	1309	1511	18	0	1468	22231	890	5
10107	7	5	1210	1521	18	0	951	22241	890	5
10107	7	6	1301	1221	18	0	1092	22241	623	5
10107	7	6	1510	1511	18	0	2596	22231	890	5
10107	7	6	1609	1631	18	0	3160	22241	890	5
10107	7	7	1301	1221	18	0	1092	22241	623	5
10107	7	7	1108	1121	18	0	340	22251	890	5
10107	7	7	1209	1221	18	0	904	22241	890	5
10107	7	8	1603	1611	18	0	2878	22211	623	5
10107	7	8	1408	1421	18	0	1985	22251	890	5
10107	7	8	1410	1431	18	0	2079	22211	890	5
10107	7	9	1207	1511	18	0	810	22211	623	5
10107	7	9	1408	1421	18	0	1985	22251	890	5
10107	7	9	1410	1431	18	0	2079	22211	890	5
10107	7	10	1511	1511	18	0	2643	22221	890	5
10107	7	10	1407	1411	18	0	1938	22251	890	5
10107	7	10	1308	1311	18	0	1421	22211	890	5
10107	7	11	1402	1611	18	0	1703	22211	890	5
10107	7	11	1608	1621	18	0	3113	22251	890	5
10107	7	11	1210	1521	18	0	951	22241	890	5
10107	7	12	1202	1311	18	0	575	22211	890	5
10107	7	12	1107	1611	18	0	293	22231	890	5
10107	7	12	1410	1431	18	0	2079	22211	890	5
10107	7	13	1202	1311	18	0	575	22211	890	5
10107	7	13	1107	1611	18	0	293	22231	890	5
10107	7	13	1308	1311	18	0	1421	22211	890	5
10107	7	14	1111	1431	18	0	481	22211	890	5
10107	7	14	1109	1611	18	0	387	22231	890	5
10107	7	14	1409	1431	18	0	2032	22211	890	5
10107	7	15	1102	1431	18	0	58	22211	890	5
10107	7	15	1109	1611	18	0	387	22231	890	5
10107	7	15	1409	1431	18	0	2032	22211	890	5
10107	7	16	1202	1311	18	0	575	22211	890	5
10107	7	16	1310	1331	18	0	1515	22251	890	5
10107	7	16	1308	1311	18	0	1421	22211	890	5
10107	7	17	1511	1511	18	0	2643	22221	890	5
10107	7	17	1107	1611	18	0	293	22231	890	5
10107	7	17	1607	1611	18	0	3066	22211	890	5
10107	7	18	1610	1631	18	0	3207	22241	890	5
10107	7	18	1407	1411	18	0	1938	22251	890	5
10107	7	18	1410	1431	18	0	2079	22211	890	5
10107	7	19	1102	1431	18	0	58	22211	890	5
10107	7	19	1608	1621	18	0	3113	22251	890	5
10107	7	19	1308	1311	18	0	1421	22211	890	5
10107	7	20	1602	1611	18	0	2831	22221	890	5
10107	7	20	1407	1411	18	0	1938	22251	890	5
10107	7	20	1208	1211	18	0	857	22241	890	5
10107	7	21	1212	1521	18	0	1045	22241	890	5
10107	7	21	1608	1621	18	0	3113	22251	890	5
10107	7	21	1507	1511	18	0	2455	22211	890	5
10108	1	1	1202	1312	22	0	577	22311	1300	5
10108	1	1	1310	1332	22	0	1517	22351	1300	5
10108	1	1	1502	1522	22	0	2222	22341	1300	5
10108	1	2	1308	1312	22	0	1423	22311	1300	5
10108	1	2	1510	1242	22	0	2598	22331	1300	5
10108	1	2	1207	1242	22	0	812	22311	1300	5
10108	1	3	1212	1522	22	0	1047	22341	1300	5
10108	1	3	1509	1512	22	0	2551	22331	1300	5
10108	1	3	1207	1242	22	0	812	22311	1300	5
10108	2	1	1611	1612	22	0	3256	22321	1300	5
10108	2	1	1608	1622	22	0	3115	22351	1300	5
10108	2	1	1603	1612	22	0	2880	22311	1300	5
10108	2	2	1609	1632	22	0	3162	22341	1300	5
10108	2	2	1408	1422	22	0	1987	22351	1300	5
10108	2	2	1103	1632	22	0	107	22341	1300	5
10108	2	3	1610	1642	22	0	3209	22341	1300	5
10108	2	3	1107	1612	22	0	295	22331	1300	5
10108	2	3	1603	1612	22	0	2880	22311	1300	5
10108	3	1	1102	1442	22	0	60	22311	1300	5
10108	3	1	1110	1622	22	0	436	22351	1300	5
10108	3	1	1103	1632	22	0	107	22341	1300	5
10108	3	2	1409	1432	22	0	2034	22311	1300	5
10108	3	2	1108	1122	22	0	342	22351	1300	5
10108	3	2	1603	1612	22	0	2880	22311	1300	5
10108	3	3	1111	1442	22	0	483	22311	1300	5
10108	3	3	1107	1612	22	0	295	22331	1300	5
10108	3	3	1605	1432	22	0	2974	22321	1300	5
10108	4	1	1306	1212	22	0	1329	22341	1300	5
10108	4	1	1310	1332	22	0	1517	22351	1300	5
10108	4	1	1212	1522	22	0	1047	22341	1300	5
10108	4	2	1209	1222	22	0	906	22341	1300	5
10108	4	2	1505	1332	22	0	2363	22351	1300	5
10108	4	2	1301	1222	22	0	1094	22341	1300	5
10108	4	3	1202	1312	22	0	577	22311	1300	5
10108	4	3	1311	1312	22	0	1564	22331	1300	5
10108	4	3	1207	1242	22	0	812	22311	1300	5
10108	5	1	1411	1642	22	0	2128	22341	1300	5
10108	5	1	1608	1622	22	0	3115	22351	1300	5
10108	5	1	1603	1612	22	0	2880	22311	1300	5
10108	5	2	1610	1642	22	0	3209	22341	1300	5
10108	5	2	1110	1622	22	0	436	22351	1300	5
10108	5	2	1605	1432	22	0	2974	22321	1300	5
10108	5	3	1111	1442	22	0	483	22311	1300	5
10108	5	3	1109	1612	22	0	389	22331	1300	5
10108	5	3	1603	1612	22	0	2880	22311	1300	5
10108	6	1	1301	1222	22	0	1094	22341	1300	5
10108	6	1	1310	1332	22	0	1517	22351	1300	5
10108	6	1	1211	1242	22	0	1000	22311	1300	5
10108	6	2	1209	1222	22	0	906	22341	1300	5
10108	6	2	1309	1242	22	0	1470	22331	1300	5
10108	6	2	1306	1212	22	0	1329	22341	1300	5
10108	6	3	1212	1522	22	0	1047	22341	1300	5
10108	6	3	1509	1512	22	0	2551	22331	1300	5
10108	6	3	1502	1522	22	0	2222	22341	1300	5
10108	7	1	1609	1632	22	0	3162	22341	1300	5
10108	7	1	1108	1122	22	0	342	22351	1300	5
10108	7	1	1603	1612	22	0	2880	22311	1300	5
10108	7	2	1507	1512	22	0	2457	22311	1300	5
10108	7	2	1203	1232	22	0	624	22351	1300	5
10108	7	2	1511	1242	22	0	2645	22321	1300	5
10108	7	3	1111	1442	22	0	483	22311	1300	5
10108	7	3	1107	1612	22	0	295	22331	1300	5
10108	7	3	1502	1522	22	0	2222	22341	1300	5
10109	1	1	1212	1522	25	0	1049	23341	1450	6
10109	1	1	1508	1232	25	0	2506	23351	1450	6
10109	1	1	1207	1242	25	0	814	23311	1450	6
10109	1	2	1308	1312	25	0	1425	23311	1450	6
10109	1	2	1505	1332	25	0	2365	23351	1450	6
10109	1	2	1301	1222	25	0	1096	23341	1450	6
10109	1	3	1202	1312	25	0	579	23311	1450	6
10109	1	3	1310	1332	25	0	1519	23351	1450	6
10109	1	3	1502	1522	25	0	2224	23341	1450	6
10109	2	1	1411	1642	25	0	2130	23341	1450	6
10109	2	1	1407	1412	25	0	1942	23351	1450	6
10109	2	1	1404	1442	25	0	1801	23321	1450	6
10109	2	2	1607	1612	25	0	3070	23311	1450	6
10109	2	2	1408	1422	25	0	1989	23351	1450	6
10109	2	2	1103	1632	25	0	109	23341	1450	6
10109	2	3	1402	1612	25	0	1707	23311	1450	6
10109	2	3	1107	1612	25	0	297	23331	1450	6
10109	2	3	1603	1612	25	0	2882	23311	1450	6
10109	3	1	1611	1612	25	0	3258	23321	1450	6
10109	3	1	1107	1612	25	0	297	23331	1450	6
10109	3	1	1404	1442	25	0	1801	23321	1450	6
10109	3	2	1410	1442	25	0	2083	23311	1450	6
10109	3	2	1408	1422	25	0	1989	23351	1450	6
10109	3	2	1404	1442	25	0	1801	23321	1450	6
10109	3	3	1401	1432	25	0	1660	23321	1450	6
10109	3	3	1608	1622	25	0	3117	23351	1450	6
10109	3	3	1404	1442	25	0	1801	23321	1450	6
10109	4	1	1207	1242	25	0	814	23311	1450	6
10109	4	1	1310	1332	25	0	1519	23351	1450	6
10109	4	1	1202	1312	25	0	579	23311	1450	6
10109	4	2	1210	1522	25	0	955	23341	1450	6
10109	4	2	1302	1242	25	0	1143	23331	1450	6
10109	4	2	1306	1212	25	0	1331	23341	1450	6
10109	4	3	1212	1522	25	0	1049	23341	1450	6
10109	4	3	1509	1512	25	0	2553	23331	1450	6
10109	4	3	1301	1222	25	0	1096	23341	1450	6
10109	5	1	1611	1612	25	0	3258	23321	1450	6
10109	5	1	1107	1612	25	0	297	23331	1450	6
10109	5	1	1603	1612	25	0	2882	23311	1450	6
10109	5	2	1102	1442	25	0	62	23311	1450	6
10109	5	2	1107	1612	25	0	297	23331	1450	6
10109	5	2	1605	1432	25	0	2976	23321	1450	6
10109	5	3	1611	1612	25	0	3258	23321	1450	6
10109	5	3	1407	1412	25	0	1942	23351	1450	6
10109	5	3	1103	1632	25	0	109	23341	1450	6
10109	6	1	1301	1222	25	0	1096	23341	1450	6
10109	6	1	1508	1232	25	0	2506	23351	1450	6
10109	6	1	1211	1242	25	0	1002	23311	1450	6
10109	6	2	1507	1512	25	0	2459	23311	1450	6
10109	6	2	1201	1312	25	0	532	23331	1450	6
10109	6	2	1301	1222	25	0	1096	23341	1450	6
10109	6	3	1502	1522	25	0	2224	23341	1450	6
10109	6	3	1508	1232	25	0	2506	23351	1450	6
10109	6	3	1202	1312	25	0	579	23311	1450	6
10109	7	1	1301	1222	25	0	1096	23341	1450	6
10109	7	1	1509	1512	25	0	2553	23331	1450	6
10109	7	1	1611	1612	25	0	3258	23321	1450	6
10109	7	2	1208	1212	25	0	861	23341	1450	6
10109	7	2	1309	1242	25	0	1472	23331	1450	6
10109	7	2	1603	1612	25	0	2882	23311	1450	6
10109	7	3	1207	1242	25	0	814	23311	1450	6
10109	7	3	1107	1612	25	0	297	23331	1450	6
10109	7	3	1212	1522	25	0	1049	23341	1450	6
10110	1	1	1406	1333	30	1	8304	33351	1900	7
10110	1	1	1113	1513	30	1	8207	33321	1900	7
10110	1	1	3101	1333	30	1	8291	33331	1900	7
10110	1	2	1613	1233	30	1	8212	33351	1900	7
10110	1	2	1207	1313	30	1	8286	33311	1900	7
10110	1	2	1214	1313	30	1	8222	33331	1900	7
10110	1	3	1206	1243	30	1	8288	33311	1900	7
10110	1	3	1412	1243	30	1	8232	33331	1900	7
10110	1	3	1214	1243	30	1	8222	33331	1900	7
10110	1	4	1307	1333	30	1	8285	33351	1900	7
10110	1	4	1404	1513	30	1	8289	33321	1900	7
10110	1	4	1203	1333	30	1	8287	33351	1900	7
10110	2	1	1406	1423	30	1	8304	33351	1900	7
10110	2	1	1113	1443	30	1	8207	33321	1900	7
10110	2	1	3101	1423	30	1	8291	33331	1900	7
10110	2	2	1613	1623	30	1	8212	33351	1900	7
10110	2	2	1207	1443	30	1	8286	33311	1900	7
10110	2	2	1214	1443	30	1	8222	33331	1900	7
10110	2	3	1206	1613	30	1	8288	33311	1900	7
10110	2	3	1412	1613	30	1	8232	33331	1900	7
10110	2	3	1214	1613	30	1	8222	33331	1900	7
10110	2	4	1307	1623	30	1	8285	33351	1900	7
10110	2	4	1404	1443	30	1	8289	33321	1900	7
10110	2	4	1203	1623	30	1	8287	33351	1900	7
10110	3	1	1406	1423	30	1	8304	33351	1900	7
10110	3	1	1113	1443	30	1	8207	33321	1900	7
10110	3	1	3101	1423	30	1	8291	33331	1900	7
10110	3	2	1613	1623	30	1	8212	33351	1900	7
10110	3	2	1207	1443	30	1	8286	33311	1900	7
10110	3	2	1214	1443	30	1	8222	33331	1900	7
10110	3	3	1206	1613	30	1	8288	33311	1900	7
10110	3	3	1412	1613	30	1	8232	33331	1900	7
10110	3	3	1214	1613	30	1	8222	33331	1900	7
10110	3	4	1307	1623	30	1	8285	33351	1900	7
10110	3	4	1404	1443	30	1	8289	33321	1900	7
10110	3	4	1203	1623	30	1	8287	33351	1900	7
10110	4	1	1406	1333	30	1	8304	33351	1900	7
10110	4	1	1113	1513	30	1	8207	33321	1900	7
10110	4	1	3101	1333	30	1	8291	33331	1900	7
10110	4	2	1613	1233	30	1	8212	33351	1900	7
10110	4	2	1207	1313	30	1	8286	33311	1900	7
10110	4	2	1214	1313	30	1	8222	33331	1900	7
10110	4	3	1206	1243	30	1	8288	33311	1900	7
10110	4	3	1412	1243	30	1	8232	33331	1900	7
10110	4	3	1214	1243	30	1	8222	33331	1900	7
10110	4	4	1307	1333	30	1	8285	33351	1900	7
10110	4	4	1404	1513	30	1	8289	33321	1900	7
10110	4	4	1203	1333	30	1	8287	33351	1900	7
10110	5	1	1406	1423	30	1	8304	33351	1900	7
10110	5	1	1113	1443	30	1	8207	33321	1900	7
10110	5	1	3101	1423	30	1	8291	33331	1900	7
10110	5	2	1613	1623	30	1	8212	33351	1900	7
10110	5	2	1207	1443	30	1	8286	33311	1900	7
10110	5	2	1214	1443	30	1	8222	33331	1900	7
10110	5	3	1206	1613	30	1	8288	33311	1900	7
10110	5	3	1412	1613	30	1	8232	33331	1900	7
10110	5	3	1214	1613	30	1	8222	33331	1900	7
10110	5	4	1307	1623	30	1	8285	33351	1900	7
10110	5	4	1404	1443	30	1	8289	33321	1900	7
10110	5	4	1203	1623	30	1	8287	33351	1900	7
10110	6	1	1406	1333	30	1	8304	33351	1900	7
10110	6	1	1113	1513	30	1	8207	33321	1900	7
10110	6	1	3101	1333	30	1	8291	33331	1900	7
10110	6	2	1613	1233	30	1	8212	33351	1900	7
10110	6	2	1207	1313	30	1	8286	33311	1900	7
10110	6	2	1214	1313	30	1	8222	33331	1900	7
10110	6	3	1206	1243	30	1	8288	33311	1900	7
10110	6	3	1412	1243	30	1	8232	33331	1900	7
10110	6	3	1214	1243	30	1	8222	33331	1900	7
10110	6	4	1307	1333	30	1	8285	33351	1900	7
10110	6	4	1404	1513	30	1	8289	33321	1900	7
10110	6	4	1203	1333	30	1	8287	33351	1900	7
10110	7	1	1406	1423	30	1	8304	33351	1900	7
10110	7	1	1113	1443	30	1	8207	33321	1900	7
10110	7	1	3101	1423	30	1	8291	33331	1900	7
10110	7	2	1613	1623	30	1	8212	33351	1900	7
10110	7	2	1207	1443	30	1	8286	33311	1900	7
10110	7	2	1214	1443	30	1	8222	33331	1900	7
10110	7	3	1206	1243	30	1	8288	33311	1900	7
10110	7	3	1412	1243	30	1	8232	33331	1900	7
10110	7	3	1214	1243	30	1	8222	33331	1900	7
10110	7	4	1307	1333	30	1	8285	33351	1900	7
10110	7	4	1404	1513	30	1	8289	33321	1900	7
10110	7	4	1203	1333	30	1	8287	33351	1900	7
10111	1	1	1203	1343	38	1	6864	33451	2700	8
10111	1	1	1604	1523	38	1	6913	33441	2700	8
10111	1	1	1307	1343	38	1	6880	33451	2700	8
10111	1	2	1406	1323	38	1	6891	33451	2700	8
10111	1	2	1305	1243	38	1	6878	33431	2700	8
10111	1	2	1105	1243	38	1	6855	33421	2700	8
10111	1	3	1305	1313	38	1	6878	33431	2700	8
10111	1	3	1104	1313	38	1	6854	33431	2700	8
10111	1	3	1504	1313	38	1	6900	33431	2700	8
10111	1	4	1106	1243	38	1	6856	33421	2700	8
10111	1	4	1403	1243	38	1	6888	33431	2700	8
10111	1	4	1605	1243	38	1	6914	33421	2700	8
10111	2	1	1203	1123	38	1	6864	33451	2700	8
10111	2	1	1604	1643	38	1	6913	33441	2700	8
10111	2	1	1307	1123	38	1	6880	33451	2700	8
10111	2	2	1406	1113	38	1	6891	33451	2700	8
10111	2	2	1305	1613	38	1	6878	33431	2700	8
10111	2	2	1105	1613	38	1	6855	33421	2700	8
10111	2	3	1305	1443	38	1	6878	33431	2700	8
10111	2	3	1104	1443	38	1	6854	33431	2700	8
10111	2	3	1504	1443	38	1	6900	33431	2700	8
10111	2	4	1106	1613	38	1	6856	33421	2700	8
10111	2	4	1403	1613	38	1	6888	33431	2700	8
10111	2	4	1605	1613	38	1	6914	33421	2700	8
10111	3	1	1203	1123	38	1	6864	33451	2700	8
10111	3	1	1604	1643	38	1	6913	33441	2700	8
10111	3	1	1307	1123	38	1	6880	33451	2700	8
10111	3	2	1406	1113	38	1	6891	33451	2700	8
10111	3	2	1305	1613	38	1	6878	33431	2700	8
10111	3	2	1105	1613	38	1	6855	33421	2700	8
10111	3	3	1305	1443	38	1	6878	33431	2700	8
10111	3	3	1104	1443	38	1	6854	33431	2700	8
10111	3	3	1504	1443	38	1	6900	33431	2700	8
10111	3	4	1106	1613	38	1	6856	33421	2700	8
10111	3	4	1403	1613	38	1	6888	33431	2700	8
10111	3	4	1605	1613	38	1	6914	33421	2700	8
10111	4	1	1203	1343	38	1	6864	33451	2700	8
10111	4	1	1604	1523	38	1	6913	33441	2700	8
10111	4	1	1307	1343	38	1	6880	33451	2700	8
10111	4	2	1406	1323	38	1	6891	33451	2700	8
10111	4	2	1305	1243	38	1	6878	33431	2700	8
10111	4	2	1105	1243	38	1	6855	33421	2700	8
10111	4	3	1305	1313	38	1	6878	33431	2700	8
10111	4	3	1104	1313	38	1	6854	33431	2700	8
10111	4	3	1504	1313	38	1	6900	33431	2700	8
10111	4	4	1106	1243	38	1	6856	33421	2700	8
10111	4	4	1403	1243	38	1	6888	33431	2700	8
10111	4	4	1605	1243	38	1	6914	33421	2700	8
10111	5	1	1203	1123	38	1	6864	33451	2700	8
10111	5	1	1604	1643	38	1	6913	33441	2700	8
10111	5	1	1307	1123	38	1	6880	33451	2700	8
10111	5	2	1406	1113	38	1	6891	33451	2700	8
10111	5	2	1305	1613	38	1	6878	33431	2700	8
10111	5	2	1105	1613	38	1	6855	33421	2700	8
10111	5	3	1305	1443	38	1	6878	33431	2700	8
10111	5	3	1104	1443	38	1	6854	33431	2700	8
10111	5	3	1504	1443	38	1	6900	33431	2700	8
10111	5	4	1106	1613	38	1	6856	33421	2700	8
10111	5	4	1403	1613	38	1	6888	33431	2700	8
10111	5	4	1605	1613	38	1	6914	33421	2700	8
10111	6	1	1203	1343	38	1	6864	33451	2700	8
10111	6	1	1604	1523	38	1	6913	33441	2700	8
10111	6	1	1307	1343	38	1	6880	33451	2700	8
10111	6	2	1406	1323	38	1	6891	33451	2700	8
10111	6	2	1305	1243	38	1	6878	33431	2700	8
10111	6	2	1105	1243	38	1	6855	33421	2700	8
10111	6	3	1305	1313	38	1	6878	33431	2700	8
10111	6	3	1104	1313	38	1	6854	33431	2700	8
10111	6	3	1504	1313	38	1	6900	33431	2700	8
10111	6	4	1106	1243	38	1	6856	33421	2700	8
10111	6	4	1403	1243	38	1	6888	33431	2700	8
10111	6	4	1605	1243	38	1	6914	33421	2700	8
10111	7	1	1203	1123	38	1	6864	33451	2700	8
10111	7	1	1604	1643	38	1	6913	33441	2700	8
10111	7	1	1307	1123	38	1	6880	33451	2700	8
10111	7	2	1406	1113	38	1	6891	33451	2700	8
10111	7	2	1305	1613	38	1	6878	33431	2700	8
10111	7	2	1105	1613	38	1	6855	33421	2700	8
10111	7	3	1305	1313	38	1	6878	33431	2700	8
10111	7	3	1104	1313	38	1	6854	33431	2700	8
10111	7	3	1504	1313	38	1	6900	33431	2700	8
10111	7	4	1106	1243	38	1	6856	33421	2700	8
10111	7	4	1403	1243	38	1	6888	33431	2700	8
10111	7	4	1605	1243	38	1	6914	33421	2700	8
10112	1	1	1406	1333	45	1	1917	34451	3450	10
10112	1	1	1113	1513	45	1	8132	34421	3450	10
10112	1	1	3101	1333	45	1	3327	34431	3450	10
10112	1	2	1613	1233	45	1	8142	34451	3450	10
10112	1	2	1207	1313	45	1	836	34411	3450	10
10112	1	2	1214	1313	45	1	8162	34431	3450	10
10112	1	3	1206	1243	45	1	789	34411	3450	10
10112	1	3	1412	1243	45	1	8182	34431	3450	10
10112	1	3	1214	1243	45	1	8162	34431	3450	10
10112	1	4	1307	1333	45	1	1400	34451	3450	10
10112	1	4	1404	1513	45	1	1823	34421	3450	10
10112	1	4	1203	1333	45	1	648	34451	3450	10
10112	2	1	1406	1423	45	1	1917	34451	3450	10
10112	2	1	1113	1443	45	1	8132	34421	3450	10
10112	2	1	3101	1423	45	1	3327	34431	3450	10
10112	2	2	1613	1623	45	1	8142	34451	3450	10
10112	2	2	1207	1443	45	1	836	34411	3450	10
10112	2	2	1214	1443	45	1	8162	34431	3450	10
10112	2	3	1206	1613	45	1	789	34411	3450	10
10112	2	3	1412	1613	45	1	8182	34431	3450	10
10112	2	3	1214	1613	45	1	8162	34431	3450	10
10112	2	4	1307	1623	45	1	1400	34451	3450	10
10112	2	4	1404	1443	45	1	1823	34421	3450	10
10112	2	4	1203	1623	45	1	648	34451	3450	10
10112	3	1	1406	1423	45	1	1917	34451	3450	10
10112	3	1	1113	1443	45	1	8132	34421	3450	10
10112	3	1	3101	1423	45	1	3327	34431	3450	10
10112	3	2	1613	1623	45	1	8142	34451	3450	10
10112	3	2	1207	1443	45	1	836	34411	3450	10
10112	3	2	1214	1443	45	1	8162	34431	3450	10
10112	3	3	1206	1613	45	1	789	34411	3450	10
10112	3	3	1412	1613	45	1	8182	34431	3450	10
10112	3	3	1214	1613	45	1	8162	34431	3450	10
10112	3	4	1307	1623	45	1	1400	34451	3450	10
10112	3	4	1404	1443	45	1	1823	34421	3450	10
10112	3	4	1203	1623	45	1	648	34451	3450	10
10112	4	1	1406	1333	45	1	1917	34451	3450	10
10112	4	1	1113	1513	45	1	8132	34421	3450	10
10112	4	1	3101	1333	45	1	3327	34431	3450	10
10112	4	2	1613	1233	45	1	8142	34451	3450	10
10112	4	2	1207	1313	45	1	836	34411	3450	10
10112	4	2	1214	1313	45	1	8162	34431	3450	10
10112	4	3	1206	1243	45	1	789	34411	3450	10
10112	4	3	1412	1243	45	1	8182	34431	3450	10
10112	4	3	1214	1243	45	1	8162	34431	3450	10
10112	4	4	1307	1333	45	1	1400	34451	3450	10
10112	4	4	1404	1513	45	1	1823	34421	3450	10
10112	4	4	1203	1333	45	1	648	34451	3450	10
10112	5	1	1406	1423	45	1	1917	34451	3450	10
10112	5	1	1113	1443	45	1	8132	34421	3450	10
10112	5	1	3101	1423	45	1	3327	34431	3450	10
10112	5	2	1613	1623	45	1	8142	34451	3450	10
10112	5	2	1207	1443	45	1	836	34411	3450	10
10112	5	2	1214	1443	45	1	8162	34431	3450	10
10112	5	3	1206	1613	45	1	789	34411	3450	10
10112	5	3	1412	1613	45	1	8182	34431	3450	10
10112	5	3	1214	1613	45	1	8162	34431	3450	10
10112	5	4	1307	1623	45	1	1400	34451	3450	10
10112	5	4	1404	1443	45	1	1823	34421	3450	10
10112	5	4	1203	1623	45	1	648	34451	3450	10
10112	6	1	1406	1333	45	1	1917	34451	3450	10
10112	6	1	1113	1513	45	1	8132	34421	3450	10
10112	6	1	3101	1333	45	1	3327	34431	3450	10
10112	6	2	1613	1233	45	1	8142	34451	3450	10
10112	6	2	1207	1313	45	1	836	34411	3450	10
10112	6	2	1214	1313	45	1	8162	34431	3450	10
10112	6	3	1206	1243	45	1	789	34411	3450	10
10112	6	3	1412	1243	45	1	8182	34431	3450	10
10112	6	3	1214	1243	45	1	8162	34431	3450	10
10112	6	4	1307	1333	45	1	1400	34451	3450	10
10112	6	4	1404	1513	45	1	1823	34421	3450	10
10112	6	4	1203	1333	45	1	648	34451	3450	10
10112	7	1	1406	1423	45	1	1917	34451	3450	10
10112	7	1	1113	1443	45	1	8132	34421	3450	10
10112	7	1	3101	1423	45	1	3327	34431	3450	10
10112	7	2	1613	1623	45	1	8142	34451	3450	10
10112	7	2	1207	1443	45	1	836	34411	3450	10
10112	7	2	1214	1443	45	1	8162	34431	3450	10
10112	7	3	1206	1243	45	1	789	34411	3450	10
10112	7	3	1412	1243	45	1	8182	34431	3450	10
10112	7	3	1214	1243	45	1	8162	34431	3450	10
10112	7	4	1307	1333	45	1	1400	34451	3450	10
10112	7	4	1404	1513	45	1	1823	34421	3450	10
10112	7	4	1203	1333	45	1	648	34451	3450	10
10113	1	1	1205	1313	50	2	749	35511	4000	10
10113	1	1	1503	1343	50	2	2300	35551	4000	10
10113	1	1	1514	1343	50	2	8155	35551	4000	10
10113	1	2	1204	1533	50	2	702	35551	4000	10
10113	1	2	1502	1213	50	2	2253	35541	4000	10
10113	1	2	1612	1213	50	2	8175	35541	4000	10
10113	1	3	1405	1243	50	2	1877	35531	4000	10
10113	1	3	1103	1223	50	2	138	35541	4000	10
10113	1	3	1207	1243	50	2	843	35511	4000	10
10113	1	4	1603	1513	50	2	2911	35511	4000	10
10113	1	4	1605	1513	50	2	3005	35521	4000	10
10113	1	4	1306	1213	50	2	1360	35541	4000	10
10113	2	1	1205	1613	50	2	749	35511	4000	10
10113	2	1	1503	1113	50	2	2300	35551	4000	10
10113	2	1	1514	1113	50	2	8155	35551	4000	10
10113	2	2	1204	1423	50	2	702	35551	4000	10
10113	2	2	1502	1143	50	2	2253	35541	4000	10
10113	2	2	1612	1143	50	2	8175	35541	4000	10
10113	2	3	1405	1613	50	2	1877	35531	4000	10
10113	2	3	1103	1633	50	2	138	35541	4000	10
10113	2	3	1207	1613	50	2	843	35511	4000	10
10113	2	4	1603	1433	50	2	2911	35511	4000	10
10113	2	4	1605	1433	50	2	3005	35521	4000	10
10113	2	4	1306	1643	50	2	1360	35541	4000	10
10113	3	1	1205	1613	50	2	749	35511	4000	10
10113	3	1	1503	1113	50	2	2300	35551	4000	10
10113	3	1	1514	1113	50	2	8155	35551	4000	10
10113	3	2	1204	1423	50	2	702	35551	4000	10
10113	3	2	1502	1143	50	2	2253	35541	4000	10
10113	3	2	1612	1143	50	2	8175	35541	4000	10
10113	3	3	1405	1613	50	2	1877	35531	4000	10
10113	3	3	1103	1633	50	2	138	35541	4000	10
10113	3	3	1207	1613	50	2	843	35511	4000	10
10113	3	4	1603	1433	50	2	2911	35511	4000	10
10113	3	4	1605	1433	50	2	3005	35521	4000	10
10113	3	4	1306	1643	50	2	1360	35541	4000	10
10113	4	1	1205	1313	50	2	749	35511	4000	10
10113	4	1	1503	1343	50	2	2300	35551	4000	10
10113	4	1	1514	1343	50	2	8155	35551	4000	10
10113	4	2	1204	1533	50	2	702	35551	4000	10
10113	4	2	1502	1213	50	2	2253	35541	4000	10
10113	4	2	1612	1213	50	2	8175	35541	4000	10
10113	4	3	1405	1243	50	2	1877	35531	4000	10
10113	4	3	1103	1223	50	2	138	35541	4000	10
10113	4	3	1207	1243	50	2	843	35511	4000	10
10113	4	4	1603	1513	50	2	2911	35511	4000	10
10113	4	4	1605	1513	50	2	3005	35521	4000	10
10113	4	4	1306	1213	50	2	1360	35541	4000	10
10113	5	1	1205	1613	50	2	749	35511	4000	10
10113	5	1	1503	1113	50	2	2300	35551	4000	10
10113	5	1	1514	1113	50	2	8155	35551	4000	10
10113	5	2	1204	1423	50	2	702	35551	4000	10
10113	5	2	1502	1143	50	2	2253	35541	4000	10
10113	5	2	1612	1143	50	2	8175	35541	4000	10
10113	5	3	1405	1613	50	2	1877	35531	4000	10
10113	5	3	1103	1633	50	2	138	35541	4000	10
10113	5	3	1207	1613	50	2	843	35511	4000	10
10113	5	4	1603	1433	50	2	2911	35511	4000	10
10113	5	4	1605	1433	50	2	3005	35521	4000	10
10113	5	4	1306	1643	50	2	1360	35541	4000	10
10113	6	1	1205	1313	50	2	749	35511	4000	10
